t,dist,holg_izq,holg_der,e_lat,e_rumbo_deg,v,w,n_front,modo,holg_verdad
18.8,0.493,0.3291853883881681,0.3112529818514499,-0.0030790525183387596,-0.049318855108764145,0.06,-0.029002637272491777,0,vano,nan
18.91,0.498,0.3243605759787366,0.3064092832429266,-0.0027642489096710854,-0.06729360338260033,0.06,-0.026639982603876122,0,vano,nan
19.0,0.504,0.319822554976597,0.30113513459934355,-0.002811656285427927,-0.06145781382522471,0.06,-0.026913868372343136,0,vano,nan
19.1,0.509,0.3115586236912489,0.29190202217154726,-0.0033003786495242604,0.008779606729945016,0.06,-0.029473558279016654,0,vano,nan
19.21,0.516,0.3052487673192537,0.2876887246347186,-0.003540919187158348,0.0587327635652483,0.06,-0.03033065252991171,0,vano,nan
19.31,0.522,0.30188087253903256,0.2825305341093364,-0.004688236399835316,0.10169744088295489,0.06,-0.039531694822128066,0,vano,nan
19.41,0.528,0.2955503011510788,0.2744935902320749,-0.0038516228543737097,0.0802032676622598,0.06,-0.032564889052016294,0,vano,nan
19.51,0.534,0.28928349205893295,0.271063766757292,-0.0036631310094595027,0.12757903844011936,0.06,-0.029628167669172784,0,vano,nan
19.61,0.54,0.28308250102329585,0.27267720157358283,-0.003207712742449853,0.14375749987084566,0.06,-0.025105852136276308,0,vano,nan
19.71,0.546,0.2777693729426128,0.26862118464703316,-0.00335805401934125,0.14088921803465182,0.06,-0.026534015071173978,0,vano,nan
19.81,0.551,0.2720745760602997,0.26282931229712875,-0.004307047475927431,0.24743823800618042,0.06,-0.03228550936053505,0,vano,nan
19.91,0.557,0.26720229789799077,0.25712122690482664,-0.004708283753364018,0.30988815720109925,0.06,-0.03426170079613072,0,vano,nan
20.01,0.563,0.261508867195008,0.2523428409501949,-0.0038653502029467462,0.3700383967254959,0.06,-0.025100569254029356,0,vano,nan
20.11,0.569,0.2559726327694066,0.2474819931645069,-0.0031415647735555524,0.41086138844269016,0.06,-0.01751775696553949,0,vano,nan
20.21,0.574,0.25022082712386035,0.24597122562424628,-0.0029667872936317563,0.37155053257126,0.06,-0.016973915446325427,0,vano,nan
20.31,0.58,0.24533259252815856,0.23650106389376654,-0.0026502085335343567,0.4856178646267088,0.06,-0.01113843083544895,0,vano,nan
20.41,0.586,0.23938084049339933,0.23113914167413135,-0.002988030865115135,0.5204825950291015,0.06,-0.013266075312163075,0,vano,nan
20.51,0.593,0.22860350131772494,0.22841475631645905,-0.002553699990041361,0.5265767854660343,0.06,-0.009197551903947068,0,vano,nan
20.61,0.598,0.22137610230197888,0.22070023077433884,-0.004658530777636019,0.5999785382523453,0.06,-0.02621937559801492,0,vano,nan
20.71,0.604,0.22280955235202876,0.20789052288194948,-0.0050499829353646,0.6215538199240922,0.06,-0.029177605464246387,0,vano,nan
20.8,0.609,0.21217993013103445,0.2049423521560373,-0.0055366562460358315,0.6353637676274794,0.06,-0.03319612167485897,0,vano,nan
20.91,0.615,0.20233178859234488,0.2104259902903605,-0.0054657350899463275,0.7415481401284646,0.06,-0.029777930898593957,0,memoria,nan
21.01,0.621,0.20233172947560285,0.19900639697370798,-0.005391272983409898,0.7773621650979157,0.06,-0.028170162958603515,0,memoria,nan
21.11,0.627,0.19669499159200027,0.20390042588115234,-0.005303455976067212,0.8032871625655754,0.06,-0.02670109504594656,0,memoria,nan
21.2,0.634,0.1901433712513382,0.19411598378180683,-0.00519954499245065,0.9187395170329484,0.06,-0.022743360621444636,0,memoria,nan
